transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT4G23496.1	AT4G23496	321.00	814.00	343.00	1328.00	1341.00	1332.00
AT4G23500.1	AT4G23500	2207.00	1255.00	1598.00	1982.00	1468.00	1839.00
AT4G23510.1	AT4G23510	363.00	262.00	304.00	519.00	564.00	642.00
AT4G23515.1	AT4G23515	36.00	0.00	15.00	121.00	81.00	142.00
AT4G23520.1	AT4G23520	26.00	43.00	12.00	62.00	14.00	13.00
AT4G23530.1	AT4G23530	779.62	995.47	843.04	771.07	600.94	879.22
AT4G23540.1	AT4G23540	1088.38	854.53	882.96	1615.93	862.06	1175.78
AT4G23550.1	AT4G23550	1178.00	1060.00	965.00	1321.00	799.00	1424.00
AT4G23560.1	AT4G23560	10.00	0.00	2.00	16.00	0.00	0.00
AT4G23570.1	AT4G23570	379.01	491.08	217.44	376.41	294.84	151.02
AT4G23570.2	AT4G23570	609.99	321.92	628.56	740.60	620.16	996.70
AT4G23570.3	AT4G23570	0.00	0.00	0.00	34.99	0.00	4.28
AT4G23580.1	AT4G23580	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23590.1	AT4G23590	281.00	139.00	231.00	119.00	61.00	14.00
AT4G23600.1	AT4G23600	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23600.2	AT4G23600	29.00	0.00	17.00	0.00	0.00	0.00
AT4G23600.3	AT4G23600	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23610.1	AT4G23610	11.00	5.00	13.00	3.00	0.00	12.00
AT4G23620.1	AT4G23620	804.00	844.00	878.00	1974.00	1014.00	1682.00
AT4G23620.2	AT4G23620	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23630.1	AT4G23630	8918.00	10504.00	8008.00	14491.00	8378.00	11057.00
AT4G23635.1	AT4G23635	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23640.1	AT4G23640	2787.00	2695.00	2310.00	2466.00	1672.00	2337.00
AT4G23650.1	AT4G23650	13588.00	11664.00	11631.00	12700.00	7091.00	9762.00
AT4G23660.1	AT4G23660	43.49	0.00	43.02	0.00	57.42	0.00
AT4G23660.2	AT4G23660	271.51	188.00	247.98	299.00	214.58	297.00
AT4G23660.3	AT4G23660	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23670.1	AT4G23670	32801.00	32133.00	25527.00	56107.00	46913.00	55802.00
AT4G23680.1	AT4G23680	2177.00	1726.00	1660.00	2620.00	2092.00	2998.00
AT4G23690.1	AT4G23690	3323.00	2923.00	3359.00	4864.00	2945.00	3976.00
AT4G23700.1	AT4G23700	6658.00	12732.00	5935.00	820.00	963.00	1164.00
AT4G23710.1	AT4G23710	4342.00	3273.00	3630.00	4100.00	2633.00	4017.00
AT4G23713.1	AT4G23713	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23720.1	AT4G23720	11.00	84.00	7.00	124.00	72.00	59.00
AT4G23730.1	AT4G23730	1105.00	868.00	1213.00	1342.00	957.00	1163.00
AT4G23740.1	AT4G23740	848.00	881.00	853.00	1637.00	863.00	1208.00
AT4G23750.1	AT4G23750	482.00	421.00	265.49	558.00	167.08	342.66
AT4G23750.2	AT4G23750	0.00	0.00	27.51	0.00	115.92	72.34
AT4G23760.1	AT4G23760	821.00	587.00	582.00	670.00	478.00	468.00
AT4G23770.1	AT4G23770	0.00	0.00	51.00	56.00	21.00	31.00
AT4G23780.1	AT4G23780	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23790.1	AT4G23790	738.00	875.00	549.00	1300.00	896.00	913.00
AT4G23800.1	AT4G23800	3533.74	1872.44	2766.53	5544.45	3317.78	3578.94
AT4G23800.2	AT4G23800	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23810.1	AT4G23810	310.26	104.56	306.47	209.55	196.22	246.06
AT4G23820.1	AT4G23820	677.00	550.00	712.00	790.00	356.00	461.00
AT4G23840.1	AT4G23840	485.00	475.00	410.00	350.00	243.00	285.00
AT4G23850.1	AT4G23850	14983.00	12421.00	13087.00	12221.00	8820.00	11418.00
AT4G23860.1	AT4G23860	0.00	1270.00	0.00	209.16	0.00	0.00
AT4G23860.2	AT4G23860	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23860.3	AT4G23860	1425.00	0.00	1147.00	1122.84	703.00	1192.00
AT4G23870.1	AT4G23870	1109.00	878.00	1176.00	543.00	352.00	454.00
AT4G23880.1	AT4G23880	248.00	384.00	248.00	236.00	245.00	247.00
AT4G23882.1	AT4G23882	0.00	0.00	0.00	0.00	0.00	7.00
AT4G23885.1	AT4G23885	1831.00	1162.00	1345.00	2194.00	1390.00	2014.00
AT4G23890.1	AT4G23890	671.00	682.00	440.00	234.00	335.00	334.00
AT4G23895.1	AT4G23895	0.00	0.00	0.00	3.51	0.00	0.00
AT4G23895.2	AT4G23895	632.32	479.00	937.00	413.49	383.50	473.00
AT4G23895.3	AT4G23895	2.06	0.00	0.00	0.00	6.77	0.00
AT4G23900.1	AT4G23900	206.62	289.00	269.00	245.00	109.73	240.00
AT4G23910.1	AT4G23910	376.73	519.64	504.31	572.74	241.34	409.40
AT4G23910.2	AT4G23910	193.27	42.36	67.69	223.26	118.66	158.60
AT4G23915.1	AT4G23915	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23920.1	AT4G23920	247.00	335.00	216.00	385.00	332.00	438.00
AT4G23930.1	AT4G23930	58.00	103.00	22.00	83.00	68.34	34.00
AT4G23930.2	AT4G23930	0.00	0.00	0.00	0.00	25.66	0.00
AT4G23940.1	AT4G23940	617.00	739.00	460.00	1063.00	608.00	797.00
AT4G23950.1	AT4G23950	164.04	60.40	62.90	117.95	71.72	108.10
AT4G23950.2	AT4G23950	121.96	93.60	2.10	96.05	46.28	56.90
AT4G23960.1	AT4G23960	0.00	0.00	0.00	0.00	0.00	0.00
AT4G23970.1	AT4G23970	0.00	0.00	0.00	0.00	11.00	0.00
AT4G23980.1	AT4G23980	1523.18	1310.40	1539.87	1729.83	1044.74	1514.42
AT4G23980.2	AT4G23980	613.82	270.60	318.13	381.17	551.26	353.58
AT4G23990.1	AT4G23990	12.00	18.00	0.00	22.00	14.00	38.00
AT4G24000.1	AT4G24000	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24010.1	AT4G24010	23.00	9.00	0.00	40.00	13.00	11.00
AT4G24015.1	AT4G24015	1176.00	635.00	866.00	744.00	649.00	587.00
AT4G24020.1	AT4G24020	3816.00	3827.00	3498.00	2370.00	1921.00	2536.00
AT4G24025.1	AT4G24025	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24026.1	AT4G24026	528.00	323.00	447.00	299.00	160.00	314.83
AT4G24030.1	AT4G24030	0.00	0.00	0.00	0.00	0.00	22.17
AT4G24040.1	AT4G24040	260.00	193.00	242.00	58.00	16.00	66.00
AT4G24050.1	AT4G24050	527.00	308.00	579.00	283.00	308.00	280.00
AT4G24060.1	AT4G24060	2134.00	2429.00	2279.00	2121.00	1667.00	1734.00
AT4G24070.1	AT4G24070	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24080.1	AT4G24080	108.00	22.00	40.00	63.00	44.00	23.00
AT4G24090.1	AT4G24090	178.00	149.00	236.00	109.00	180.00	147.00
AT4G24100.1	AT4G24100	2493.00	2204.00	2024.00	2149.00	1346.00	1922.00
AT4G24110.1	AT4G24110	33.00	0.00	20.00	89.00	36.00	21.00
AT4G24120.1	AT4G24120	39.00	29.00	46.00	57.00	14.00	9.00
AT4G24130.1	AT4G24130	1448.00	1730.00	1200.00	1529.00	999.00	2321.00
AT4G24140.1	AT4G24140	866.00	1636.00	1085.00	3026.00	1688.00	3067.00
AT4G24150.1	AT4G24150	7.00	57.00	0.00	18.00	1.00	32.00
AT4G24160.1	AT4G24160	2646.96	2835.01	2504.80	2660.54	1848.70	2342.94
AT4G24160.2	AT4G24160	397.04	661.99	457.20	181.46	243.30	162.06
AT4G24170.1	AT4G24170	17.00	78.00	19.00	37.00	46.00	16.00
AT4G24175.1	AT4G24175	130.00	130.00	148.00	222.00	213.00	198.00
AT4G24180.1	AT4G24180	193.00	166.00	110.00	123.00	75.00	106.00
AT4G24190.1	AT4G24190	19191.00	16535.54	13760.48	32339.66	15938.00	23816.87
AT4G24190.2	AT4G24190	0.00	10.46	9.52	10.34	0.00	10.13
AT4G24200.1	AT4G24200	1666.00	1836.00	1466.00	1735.00	1158.00	1335.00
AT4G24204.1	AT4G24204	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24204.2	AT4G24204	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24204.3	AT4G24204	6.00	0.00	0.00	0.00	2.00	0.00
AT4G24210.1	AT4G24210	930.00	858.00	976.00	1212.00	655.00	1059.00
AT4G24220.1	AT4G24220	15080.18	12339.29	13873.79	11130.60	9630.54	12090.32
AT4G24220.2	AT4G24220	153.82	269.71	440.21	165.40	81.14	133.68
AT4G24230.1	AT4G24230	3671.31	2719.16	3099.90	424.34	646.49	869.23
AT4G24230.2	AT4G24230	1266.26	1284.18	2072.32	188.40	176.78	561.50
AT4G24230.3	AT4G24230	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24230.4	AT4G24230	283.65	280.53	0.00	0.00	59.86	88.27
AT4G24230.5	AT4G24230	423.21	0.00	406.41	322.87	432.97	0.00
AT4G24230.6	AT4G24230	824.57	424.13	1047.37	140.38	73.22	221.00
AT4G24231.1	AT4G24231	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24240.1	AT4G24240	2217.00	2403.00	2026.00	2393.00	1862.00	2499.00
AT4G24250.1	AT4G24250	78.00	93.00	215.00	121.00	123.00	102.00
AT4G24260.1	AT4G24260	31.00	78.00	44.00	149.00	62.00	118.00
AT4G24265.1	AT4G24265	560.00	309.00	481.00	952.00	566.00	885.00
AT4G24270.1	AT4G24270	875.74	608.55	840.69	821.77	552.53	605.19
AT4G24270.2	AT4G24270	611.26	560.45	358.31	924.23	382.47	849.81
AT4G24275.1	AT4G24275	634.00	397.00	336.00	517.00	319.00	302.00
AT4G24280.1	AT4G24280	7536.00	7433.00	6296.00	9217.00	5909.00	8499.00
AT4G24290.1	AT4G24290	155.60	367.07	95.87	185.53	180.02	305.98
AT4G24290.2	AT4G24290	5422.40	4474.93	4239.13	4712.47	3248.98	4121.02
AT4G24300.1	AT4G24300	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24310.1	AT4G24310	637.00	490.00	462.00	581.00	301.00	544.00
AT4G24320.1	AT4G24320	24.00	78.00	42.00	101.00	71.00	102.00
AT4G24330.1	AT4G24330	6216.00	4696.00	4946.00	6292.00	3946.00	4588.00
AT4G24340.1	AT4G24340	1150.00	1123.00	704.00	1146.00	701.00	1203.00
AT4G24350.1	AT4G24350	545.00	193.00	377.00	204.00	401.00	218.00
AT4G24350.2	AT4G24350	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24370.1	AT4G24370	672.00	923.00	524.00	790.00	559.00	631.00
AT4G24380.1	AT4G24380	436.53	353.87	393.71	663.17	366.26	631.93
AT4G24380.2	AT4G24380	74.47	2.13	0.00	31.64	27.04	1.82
AT4G24390.1	AT4G24390	0.00	0.00	108.82	60.16	144.61	167.57
AT4G24390.2	AT4G24390	891.00	872.00	478.47	1021.02	527.09	651.69
AT4G24400.1	AT4G24400	3412.00	3020.00	2916.00	3123.00	2184.00	3324.00
AT4G24400.2	AT4G24400	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24410.1	AT4G24410	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24415.1	AT4G24415	9.00	25.66	1.14	39.45	17.28	48.18
AT4G24415.2	AT4G24415	0.00	30.34	6.86	38.55	35.72	27.82
AT4G24415.3	AT4G24415	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24420.1	AT4G24420	1178.00	838.00	1044.00	1444.00	954.00	1341.00
AT4G24430.1	AT4G24430	115.00	147.00	119.00	92.00	70.00	91.00
AT4G24440.1	AT4G24440	1482.14	1425.70	1207.23	1560.54	975.15	1515.70
AT4G24440.2	AT4G24440	354.86	153.30	351.77	155.46	79.85	130.30
AT4G24450.1	AT4G24450	81.00	41.00	102.00	102.00	125.00	109.00
AT4G24460.1	AT4G24460	207.00	323.36	154.00	157.00	168.00	244.00
AT4G24460.2	AT4G24460	0.00	39.64	64.00	0.00	0.00	0.00
AT4G24470.1	AT4G24470	1429.16	1250.46	990.00	1050.37	707.00	1127.21
AT4G24470.2	AT4G24470	0.00	155.54	0.00	269.05	0.00	60.23
AT4G24470.3	AT4G24470	24.84	0.00	0.00	5.58	0.00	3.57
AT4G24480.1	AT4G24480	2040.00	2749.00	1769.00	1470.00	1196.00	1610.00
AT4G24490.1	AT4G24490	1559.00	1196.22	1298.00	1636.00	1034.00	1337.00
AT4G24490.2	AT4G24490	0.00	48.78	0.00	0.00	0.00	0.00
AT4G24500.1	AT4G24500	711.98	539.65	505.60	520.00	422.00	535.00
AT4G24500.2	AT4G24500	21.02	16.35	102.40	0.00	0.00	0.00
AT4G24500.3	AT4G24500	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24510.1	AT4G24510	21.00	9.00	41.00	81.00	18.00	12.00
AT4G24520.1	AT4G24520	14627.30	13937.39	11799.43	6921.67	6440.84	7481.52
AT4G24520.2	AT4G24520	1324.70	1052.61	1486.57	894.33	939.16	601.48
AT4G24530.1	AT4G24530	584.00	574.00	386.00	565.00	339.00	433.00
AT4G24540.1	AT4G24540	65.00	91.00	50.00	62.00	40.00	31.00
AT4G24550.1	AT4G24550	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24550.2	AT4G24550	4343.00	3258.00	3649.00	3889.00	2336.00	3583.75
AT4G24550.3	AT4G24550	0.00	0.00	0.00	0.00	0.00	55.25
AT4G24560.1	AT4G24560	1727.00	1484.00	1325.00	1840.00	1325.00	1615.00
AT4G24565.1	AT4G24565	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24570.1	AT4G24570	159.00	572.00	273.00	493.00	456.00	278.00
AT4G24580.1	AT4G24580	916.00	479.00	596.00	720.00	416.00	467.00
AT4G24590.1	AT4G24590	1405.00	1701.00	1322.00	1054.00	787.00	1070.00
AT4G24600.1	AT4G24600	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24610.1	AT4G24610	1450.14	925.81	1097.22	1746.70	1231.88	1506.00
AT4G24610.2	AT4G24610	158.86	310.19	107.78	389.30	225.12	0.00
AT4G24620.1	AT4G24620	9834.12	8006.00	8590.00	11384.00	7296.00	10215.00
AT4G24620.2	AT4G24620	70.88	0.00	0.00	0.00	0.00	0.00
AT4G24630.1	AT4G24630	1018.00	930.00	1002.00	627.00	561.00	539.00
AT4G24640.1	AT4G24640	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24644.1	AT4G24644	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24650.1	AT4G24650	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24652.1	AT4G24652	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24660.1	AT4G24660	16.00	0.00	0.00	6.00	7.00	22.00
AT4G24670.1	AT4G24670	375.00	161.00	325.00	445.22	251.00	406.00
AT4G24670.2	AT4G24670	0.00	0.00	0.00	49.78	0.00	0.00
AT4G24680.1	AT4G24680	4039.00	3254.00	3187.00	3553.00	2426.00	3074.00
AT4G24690.1	AT4G24690	16911.00	14750.00	15432.00	13611.00	10463.00	12740.00
AT4G24700.1	AT4G24700	0.00	23.00	16.00	0.00	0.00	49.00
AT4G24710.1	AT4G24710	258.00	144.00	203.00	487.00	291.00	265.00
AT4G24730.1	AT4G24730	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24730.2	AT4G24730	0.00	70.98	39.85	0.00	0.00	39.07
AT4G24730.3	AT4G24730	419.00	224.02	200.15	359.00	215.00	369.93
AT4G24730.4	AT4G24730	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24740.1	AT4G24740	1478.86	1687.18	1442.15	1707.47	745.87	1388.25
AT4G24740.2	AT4G24740	557.14	677.82	731.85	635.53	512.13	721.75
AT4G24750.1	AT4G24750	338.00	408.00	460.00	545.00	346.00	663.00
AT4G24760.1	AT4G24760	1054.00	823.00	663.00	1193.00	658.00	879.00
AT4G24770.1	AT4G24770	2702.00	2599.00	1835.00	2690.00	1588.00	2400.00
AT4G24780.1	AT4G24780	8145.00	12143.00	6725.00	23693.00	11721.00	15973.00
AT4G24780.2	AT4G24780	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24790.1	AT4G24790	0.00	0.03	0.00	0.00	0.00	0.00
AT4G24790.2	AT4G24790	583.00	554.97	480.00	1296.00	552.00	752.00
AT4G24800.1	AT4G24800	5026.25	3430.26	3927.96	3268.77	2250.99	2722.45
AT4G24800.2	AT4G24800	0.00	166.28	44.74	41.17	0.00	98.35
AT4G24800.3	AT4G24800	176.75	273.46	226.30	142.06	228.01	84.19
AT4G24805.1	AT4G24805	1078.00	904.00	994.00	1262.00	893.00	951.00
AT4G24810.1	AT4G24810	429.18	300.63	233.08	116.37	125.36	246.42
AT4G24810.2	AT4G24810	144.55	93.26	153.92	170.63	212.64	91.58
AT4G24810.3	AT4G24810	42.27	58.11	0.00	0.00	0.00	0.00
AT4G24820.1	AT4G24820	8709.23	8538.89	8481.68	10227.75	6048.27	8832.00
AT4G24820.2	AT4G24820	2773.77	741.11	1451.32	38.25	113.73	0.00
AT4G24830.1	AT4G24830	2888.00	1886.00	2034.56	5390.42	2619.55	3992.76
AT4G24830.2	AT4G24830	27.00	0.00	100.44	53.58	37.45	28.24
AT4G24840.1	AT4G24840	2897.00	2362.00	2402.00	3236.00	1830.00	2566.00
AT4G24860.1	AT4G24860	42.00	137.00	35.00	15.00	45.00	60.00
AT4G24880.1	AT4G24880	849.00	603.00	673.00	739.00	367.00	618.00
AT4G24890.1	AT4G24890	41.00	55.00	62.00	9.00	4.00	0.00
AT4G24900.1	AT4G24900	268.00	270.00	278.00	245.00	172.00	165.00
AT4G24910.1	AT4G24910	44.00	9.00	0.00	5.00	52.00	52.00
AT4G24920.1	AT4G24920	2585.00	2801.00	2644.00	4001.00	2409.00	3727.00
AT4G24930.1	AT4G24930	47.00	108.00	13.00	255.00	78.00	261.00
AT4G24940.1	AT4G24940	974.00	859.00	965.00	1605.00	830.00	1383.00
AT4G24950.1	AT4G24950	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24960.1	AT4G24960	1030.90	1603.04	668.92	1741.50	1105.87	1490.87
AT4G24960.2	AT4G24960	4.10	38.96	40.08	32.28	23.13	25.13
AT4G24960.3	AT4G24960	0.00	0.00	0.00	48.23	0.00	0.00
AT4G24970.1	AT4G24970	111.00	179.00	157.00	290.00	173.00	202.00
AT4G24972.1	AT4G24972	0.00	34.00	30.00	23.00	24.00	33.00
AT4G24973.1	AT4G24973	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24974.1	AT4G24974	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24975.1	AT4G24975	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24977.1	AT4G24977	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24980.1	AT4G24980	0.00	0.00	0.00	0.00	0.00	0.00
AT4G24990.1	AT4G24990	3253.00	3137.00	3427.00	3011.00	2305.00	2918.00
AT4G25000.1	AT4G25000	2.00	8.00	36.00	43.00	8.00	0.00
AT4G25010.1	AT4G25010	19.00	1.00	0.00	35.00	5.00	23.00
AT4G25020.1	AT4G25020	61.00	0.00	14.00	47.00	30.00	6.00
AT4G25030.1	AT4G25030	9935.93	10790.14	9933.00	10194.67	7022.00	9553.76
AT4G25030.2	AT4G25030	46.07	107.86	0.00	23.33	0.00	48.24
AT4G25040.1	AT4G25040	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25050.1	AT4G25050	663.30	914.01	524.60	640.00	426.00	686.20
AT4G25050.2	AT4G25050	51.70	13.99	7.40	0.00	0.00	16.80
AT4G25070.1	AT4G25070	2082.40	1663.61	2197.17	1347.53	1230.31	1786.17
AT4G25070.2	AT4G25070	1139.60	1207.39	1222.83	1064.47	716.69	1054.83
AT4G25080.1	AT4G25080	277.44	285.84	578.68	0.00	0.00	0.00
AT4G25080.2	AT4G25080	917.19	576.72	933.11	414.27	320.08	556.06
AT4G25080.3	AT4G25080	1061.55	823.14	805.49	576.62	408.64	980.42
AT4G25080.4	AT4G25080	52.13	548.43	638.86	366.14	464.23	359.74
AT4G25080.5	AT4G25080	236.68	401.87	262.87	116.97	43.06	57.77
AT4G25090.1	AT4G25090	2533.88	1449.33	2493.77	1377.36	1391.07	1521.34
AT4G25090.2	AT4G25090	343.12	248.67	357.23	260.64	277.93	512.66
AT4G25100.1	AT4G25100	160.05	169.33	87.64	87.37	135.15	118.20
AT4G25100.2	AT4G25100	63935.85	46743.33	56960.36	46441.63	41098.53	47881.95
AT4G25100.3	AT4G25100	892.10	74.34	0.00	0.00	120.31	948.85
AT4G25100.4	AT4G25100	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25100.5	AT4G25100	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25110.1	AT4G25110	601.00	820.00	865.00	485.00	527.01	679.00
AT4G25110.2	AT4G25110	0.00	0.00	0.00	0.00	20.99	0.00
AT4G25120.1	AT4G25120	415.00	198.00	472.00	539.00	334.00	376.00
AT4G25130.1	AT4G25130	2455.00	2416.00	1875.00	3366.00	2389.00	3655.00
AT4G25140.1	AT4G25140	0.00	7.00	0.00	0.00	0.00	0.00
AT4G25150.1	AT4G25150	322.00	270.00	235.00	440.00	244.00	237.00
AT4G25160.1	AT4G25160	424.00	352.00	281.00	398.00	305.00	419.00
AT4G25170.1	AT4G25170	4559.00	3448.00	5044.00	1234.00	1617.00	1541.00
AT4G25170.2	AT4G25170	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25180.1	AT4G25180	519.00	597.00	534.00	314.00	222.00	357.00
AT4G25190.1	AT4G25190	128.00	47.00	0.00	106.96	0.00	68.00
AT4G25190.2	AT4G25190	0.00	0.00	43.00	6.04	51.00	0.00
AT4G25200.1	AT4G25200	0.00	0.00	0.00	13.00	0.00	11.00
AT4G25210.1	AT4G25210	3325.00	3141.00	2844.00	4328.00	2633.00	3439.00
AT4G25220.1	AT4G25220	377.00	108.00	228.00	324.00	281.00	239.00
AT4G25225.1	AT4G25225	137.00	131.00	133.00	177.00	147.00	133.00
AT4G25230.1	AT4G25230	0.00	0.00	0.00	18.09	43.80	18.93
AT4G25230.2	AT4G25230	2658.00	2790.00	2557.00	2695.91	2115.20	2955.07
AT4G25235.1	AT4G25235	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25240.1	AT4G25240	648.00	867.00	672.00	1359.00	739.00	1121.00
AT4G25250.1	AT4G25250	2740.00	1576.00	2051.00	2288.00	870.00	2000.00
AT4G25260.1	AT4G25260	739.00	664.00	1058.00	1105.00	386.00	971.00
AT4G25270.1	AT4G25270	121.00	42.00	32.00	85.00	105.00	67.00
AT4G25280.1	AT4G25280	488.00	362.00	432.00	404.00	405.00	348.00
AT4G25290.1	AT4G25290	226.00	163.00	157.00	429.00	216.00	324.00
AT4G25300.1	AT4G25300	155.89	135.00	63.85	134.04	177.00	93.15
AT4G25300.2	AT4G25300	24.11	0.00	72.15	13.96	0.00	22.85
AT4G25310.1	AT4G25310	393.00	271.00	482.00	527.00	394.00	496.00
AT4G25315.1	AT4G25315	146.02	100.93	156.98	145.01	111.56	134.37
AT4G25315.2	AT4G25315	331.98	147.07	437.02	442.99	340.44	518.63
AT4G25320.1	AT4G25320	1745.00	1295.00	1487.00	2565.00	1288.00	2006.00
AT4G25330.1	AT4G25330	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25340.1	AT4G25340	3248.00	2686.00	2769.00	5534.36	2331.00	3882.00
AT4G25340.2	AT4G25340	0.00	0.00	0.00	38.64	0.00	0.00
AT4G25350.1	AT4G25350	152.00	299.00	94.00	126.00	112.00	170.00
AT4G25360.1	AT4G25360	1554.48	1415.00	1291.70	1468.40	1153.00	1081.26
AT4G25360.2	AT4G25360	132.52	0.00	169.30	110.60	0.00	96.74
AT4G25370.1	AT4G25370	1384.00	1220.00	1384.00	1195.00	763.00	1023.00
AT4G25380.1	AT4G25380	0.00	0.00	16.00	11.00	6.00	15.00
AT4G25386.1	AT4G25386	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25390.1	AT4G25390	604.00	699.00	721.00	769.00	565.00	792.00
AT4G25390.2	AT4G25390	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25400.1	AT4G25400	659.00	721.00	595.00	362.00	359.00	438.00
AT4G25410.1	AT4G25410	246.00	126.00	92.00	51.00	22.00	95.00
AT4G25420.1	AT4G25420	76.00	16.00	28.00	12.00	13.00	0.00
AT4G25430.1	AT4G25430	17.00	0.00	15.00	0.00	1.00	0.00
AT4G25433.1	AT4G25433	7.00	0.00	0.00	0.00	0.00	0.00
AT4G25434.1	AT4G25434	153.00	101.00	109.00	215.00	187.33	74.09
AT4G25434.2	AT4G25434	0.00	35.00	0.00	0.00	11.67	41.91
AT4G25435.1	AT4G25435	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25440.1	AT4G25440	681.00	617.00	566.00	639.00	461.00	506.00
AT4G25450.1	AT4G25450	958.00	491.64	404.58	733.70	372.24	182.00
AT4G25450.2	AT4G25450	0.00	104.36	22.52	85.30	83.71	193.88
AT4G25450.3	AT4G25450	0.00	0.00	241.90	0.00	43.05	169.12
AT4G25470.1	AT4G25470	103.00	429.00	25.00	62.00	77.00	23.00
AT4G25480.1	AT4G25480	19.00	168.00	12.00	65.00	51.00	56.00
AT4G25490.1	AT4G25490	27.00	142.00	17.00	28.00	72.00	16.00
AT4G25500.1	AT4G25500	6029.23	3933.39	3829.80	2622.49	1334.55	1846.78
AT4G25500.2	AT4G25500	481.86	414.02	1003.16	303.75	560.74	562.05
AT4G25500.3	AT4G25500	395.45	417.30	386.53	756.94	380.33	593.63
AT4G25500.4	AT4G25500	226.47	179.29	233.52	93.82	202.38	43.54
AT4G25510.1	AT4G25510	0.00	0.00	0.00	0.00	1.00	8.00
AT4G25515.1	AT4G25515	635.00	264.00	507.00	441.00	438.00	463.00
AT4G25520.1	AT4G25520	1306.00	1206.00	1257.00	1224.00	938.00	1138.00
AT4G25530.1	AT4G25530	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25540.1	AT4G25540	175.00	119.00	148.00	172.00	179.00	167.00
AT4G25550.1	AT4G25550	1905.00	1309.00	1507.00	1698.00	923.00	1244.00
AT4G25560.1	AT4G25560	396.00	321.00	310.00	306.00	230.00	323.00
AT4G25570.1	AT4G25570	11378.00	10653.00	10851.00	10046.00	7533.00	10296.00
AT4G25580.1	AT4G25580	19.00	0.00	3.00	2.00	3.00	0.00
AT4G25585.1	AT4G25585	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25590.1	AT4G25590	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25600.1	AT4G25600	152.00	162.00	168.00	210.00	197.00	224.00
AT4G25610.1	AT4G25610	997.00	749.00	735.00	1064.00	683.00	816.00
AT4G25610.2	AT4G25610	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25620.1	AT4G25620	1122.00	923.00	939.00	553.00	778.00	792.00
AT4G25630.1	AT4G25630	4404.00	3710.00	4275.00	8243.00	2787.00	4772.00
AT4G25631.1	AT4G25631	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25635.1	AT4G25635	0.00	0.00	0.00	0.00	0.00	0.00
AT4G25640.1	AT4G25640	1457.00	4425.00	1635.00	5537.00	3481.05	5444.00
AT4G25640.2	AT4G25640	0.00	0.00	0.00	0.00	70.95	0.00
AT4G25650.1	AT4G25650	1143.28	854.71	1075.23	834.19	536.33	800.40
