transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT5G58570.1	AT5G58570	4.44	7.53	3.94	9.39	4.45	10.57
AT5G58575.1	AT5G58575	44.09	44.45	41.05	38.56	36.24	37.16
AT5G58580.1	AT5G58580	2.02	0.51	1.23	0.95	1.47	2.68
AT5G58590.1	AT5G58590	33.40	36.50	32.32	57.20	39.78	51.30
AT5G58595.1	AT5G58595	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58600.1	AT5G58600	3.58	1.04	1.60	5.10	2.56	2.18
AT5G58600.2	AT5G58600	0.00	0.00	0.00	0.48	0.00	0.00
AT5G58610.1	AT5G58610	0.16	0.00	0.14	1.31	0.60	1.01
AT5G58620.1	AT5G58620	20.73	19.16	21.07	40.45	34.48	36.82
AT5G58630.1	AT5G58630	0.30	0.36	0.91	0.96	1.09	0.37
AT5G58640.1	AT5G58640	33.84	38.75	36.64	31.65	34.98	29.18
AT5G58640.2	AT5G58640	1.71	0.82	0.21	0.91	1.38	1.09
AT5G58650.1	AT5G58650	39.49	52.43	38.19	31.39	27.17	34.47
AT5G58660.1	AT5G58660	6.65	6.50	10.93	5.57	7.78	4.61
AT5G58670.1	AT5G58670	4.35	7.57	4.92	7.25	9.76	6.78
AT5G58680.1	AT5G58680	0.00	0.00	0.24	0.38	0.05	0.13
AT5G58690.1	AT5G58690	3.55	4.96	4.61	6.24	4.20	6.38
AT5G58700.1	AT5G58700	14.98	12.91	16.23	20.63	17.86	20.65
AT5G58700.2	AT5G58700	1.43	0.00	0.00	0.00	0.00	0.00
AT5G58710.1	AT5G58710	162.72	176.16	149.08	196.36	172.00	203.20
AT5G58720.1	AT5G58720	40.16	37.23	43.15	23.76	26.92	25.43
AT5G58720.2	AT5G58720	0.00	0.00	0.23	0.99	0.20	0.35
AT5G58720.3	AT5G58720	1.00	2.83	0.05	0.04	0.00	0.00
AT5G58730.1	AT5G58730	27.35	35.36	35.03	23.46	25.58	22.09
AT5G58740.1	AT5G58740	114.93	97.62	111.18	93.71	104.35	97.86
AT5G58750.1	AT5G58750	4.66	6.99	6.98	7.43	8.78	7.45
AT5G58760.1	AT5G58760	4.74	8.91	5.46	10.34	7.91	9.41
AT5G58770.1	AT5G58770	0.04	1.02	0.12	1.02	1.24	1.49
AT5G58780.1	AT5G58780	5.57	5.11	7.29	13.43	9.46	8.85
AT5G58782.1	AT5G58782	0.00	0.10	0.00	0.35	0.21	0.00
AT5G58784.1	AT5G58784	1.18	0.89	3.29	2.19	1.04	2.40
AT5G58787.1	AT5G58787	50.67	47.31	44.51	23.48	26.74	31.04
AT5G58787.2	AT5G58787	3.78	5.05	2.25	1.26	1.11	1.14
AT5G58790.1	AT5G58790	4.64	4.14	4.84	3.45	6.15	3.38
AT5G58790.2	AT5G58790	0.27	1.31	2.16	2.80	1.22	3.10
AT5G58790.3	AT5G58790	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58800.1	AT5G58800	34.32	0.00	0.00	14.90	0.00	15.08
AT5G58800.2	AT5G58800	0.00	36.62	38.77	12.72	30.86	21.97
AT5G58810.1	AT5G58810	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58820.1	AT5G58820	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58830.1	AT5G58830	0.00	0.00	0.21	0.00	0.00	0.00
AT5G58840.1	AT5G58840	0.00	0.00	0.00	0.00	0.00	0.18
AT5G58850.1	AT5G58850	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58860.1	AT5G58860	71.82	98.44	78.49	124.35	112.12	143.72
AT5G58870.1	AT5G58870	17.04	18.94	17.52	13.94	14.98	15.64
AT5G58880.1	AT5G58880	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58890.1	AT5G58890	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58900.1	AT5G58900	6.95	4.65	7.97	19.17	15.13	16.76
AT5G58910.1	AT5G58910	0.81	2.06	0.20	1.74	1.55	2.29
AT5G58920.1	AT5G58920	30.55	38.06	34.96	30.13	30.08	31.55
AT5G58930.1	AT5G58930	13.07	13.39	14.45	15.36	15.12	15.39
AT5G58940.1	AT5G58940	26.95	30.54	29.53	17.95	20.81	23.34
AT5G58950.1	AT5G58950	69.93	92.89	69.96	43.73	49.24	48.35
AT5G58960.1	AT5G58960	0.00	0.00	0.00	0.00	0.00	0.24
AT5G58960.2	AT5G58960	11.49	12.98	12.94	8.98	9.36	8.45
AT5G58960.3	AT5G58960	0.00	0.00	1.71	1.95	0.44	1.44
AT5G58970.1	AT5G58970	5.18	7.23	5.69	8.82	7.87	8.46
AT5G58970.2	AT5G58970	1.17	0.00	0.62	0.29	0.42	0.42
AT5G58980.1	AT5G58980	0.79	1.27	0.79	1.15	0.92	0.36
AT5G58990.1	AT5G58990	10.54	11.15	12.65	16.58	11.85	10.74
AT5G59000.1	AT5G59000	1.07	1.33	1.17	1.76	2.42	1.62
AT5G59010.1	AT5G59010	8.22	9.43	10.58	10.65	11.21	7.50
AT5G59010.2	AT5G59010	0.00	1.56	0.00	0.00	0.00	0.00
AT5G59020.1	AT5G59020	2.95	4.06	2.88	4.14	4.80	3.25
AT5G59030.1	AT5G59030	4.25	5.98	4.95	4.31	3.07	1.96
AT5G59040.1	AT5G59040	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59050.1	AT5G59050	5.59	7.24	5.12	10.51	7.90	8.81
AT5G59050.2	AT5G59050	0.19	0.24	0.24	0.15	0.11	0.34
AT5G59055.1	AT5G59055	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59060.1	AT5G59060	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59070.1	AT5G59070	1.98	1.33	1.22	1.22	1.84	2.47
AT5G59080.1	AT5G59080	25.71	11.24	34.27	3.33	5.73	3.60
AT5G59090.1	AT5G59090	67.60	52.74	68.81	43.85	52.68	37.97
AT5G59090.2	AT5G59090	2.85	0.00	0.19	0.00	1.31	0.96
AT5G59090.3	AT5G59090	1.25	0.81	2.95	0.51	1.45	0.53
AT5G59100.1	AT5G59100	0.07	0.00	0.00	0.00	0.00	0.04
AT5G59105.1	AT5G59105	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59110.1	AT5G59110	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59120.1	AT5G59120	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59130.1	AT5G59130	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59130.2	AT5G59130	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59140.1	AT5G59140	52.76	48.41	48.43	46.71	52.42	47.54
AT5G59150.1	AT5G59150	46.74	64.40	55.62	54.12	48.02	59.11
AT5G59160.1	AT5G59160	73.81	69.18	80.55	73.55	54.15	69.56
AT5G59160.2	AT5G59160	3.77	3.34	8.53	3.51	2.97	2.20
AT5G59160.3	AT5G59160	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59170.1	AT5G59170	0.19	0.00	0.00	0.40	0.06	0.06
AT5G59180.1	AT5G59180	23.08	27.61	31.10	40.46	30.65	36.50
AT5G59190.1	AT5G59190	0.00	0.00	0.20	0.07	0.00	0.14
AT5G59200.1	AT5G59200	0.20	0.03	0.70	0.18	0.11	0.26
AT5G59210.1	AT5G59210	17.56	21.66	18.54	20.54	18.57	15.84
AT5G59210.2	AT5G59210	0.24	0.00	0.65	0.36	0.00	1.45
AT5G59220.1	AT5G59220	4.43	9.22	4.11	2.45	7.37	6.90
AT5G59230.1	AT5G59230	0.00	0.00	0.00	0.00	0.32	0.84
AT5G59240.1	AT5G59240	7.93	10.02	4.98	17.80	6.88	12.39
AT5G59250.1	AT5G59250	9.75	11.14	7.82	9.99	10.54	10.44
AT5G59260.1	AT5G59260	5.97	7.90	8.94	1.44	4.70	3.23
AT5G59270.1	AT5G59270	1.26	1.45	2.59	0.71	1.27	1.02
AT5G59280.1	AT5G59280	0.00	0.00	0.00	0.00	0.00	0.15
AT5G59290.1	AT5G59290	111.15	91.49	106.10	118.50	108.91	105.66
AT5G59290.2	AT5G59290	0.00	0.00	6.80	1.09	1.41	5.16
AT5G59300.1	AT5G59300	48.12	43.85	47.99	54.75	49.83	61.49
AT5G59305.1	AT5G59305	0.29	0.00	1.10	4.58	1.44	2.76
AT5G59310.1	AT5G59310	0.00	0.00	0.27	1.57	0.00	0.00
AT5G59320.1	AT5G59320	10.26	8.09	9.71	48.21	14.06	25.42
AT5G59330.1	AT5G59330	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59340.1	AT5G59340	0.14	0.34	0.64	0.00	0.00	0.00
AT5G59350.1	AT5G59350	10.83	16.25	18.05	15.97	13.52	13.37
AT5G59360.1	AT5G59360	3.09	5.20	4.72	6.95	4.00	6.28
AT5G59370.1	AT5G59370	0.41	0.50	0.20	0.54	0.32	0.58
AT5G59370.2	AT5G59370	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59380.1	AT5G59380	13.18	15.72	15.07	12.11	10.41	11.72
AT5G59385.1	AT5G59385	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59390.1	AT5G59390	0.14	0.17	0.21	0.38	0.71	0.20
AT5G59395.1	AT5G59395	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59400.1	AT5G59400	6.59	7.47	9.12	4.02	5.78	2.90
AT5G59400.2	AT5G59400	0.00	0.37	0.00	0.00	0.00	1.15
AT5G59410.1	AT5G59410	17.70	21.41	29.69	32.50	22.67	25.48
AT5G59420.1	AT5G59420	75.08	81.85	85.13	62.08	64.16	62.64
AT5G59430.1	AT5G59430	0.90	1.91	0.00	3.35	2.94	5.14
AT5G59430.2	AT5G59430	21.64	27.13	28.16	8.52	11.56	8.80
AT5G59430.3	AT5G59430	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59430.4	AT5G59430	4.21	0.47	0.99	0.00	2.16	0.00
AT5G59440.1	AT5G59440	6.69	10.47	11.14	8.88	6.81	7.29
AT5G59440.2	AT5G59440	13.93	15.29	10.03	8.03	12.17	6.23
AT5G59440.3	AT5G59440	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59450.1	AT5G59450	23.87	21.79	20.20	21.78	24.15	26.58
AT5G59460.1	AT5G59460	20.36	17.34	16.38	26.02	24.68	23.37
AT5G59470.1	AT5G59470	23.92	28.03	24.05	24.55	22.24	18.05
AT5G59470.2	AT5G59470	1.07	1.22	1.81	0.90	0.34	3.32
AT5G59480.1	AT5G59480	17.05	23.11	16.48	43.75	27.88	37.00
AT5G59480.2	AT5G59480	0.00	1.06	0.00	0.89	0.96	0.00
AT5G59490.1	AT5G59490	1.48	2.53	2.12	5.09	3.43	4.46
AT5G59500.1	AT5G59500	9.85	7.58	8.54	14.29	8.78	8.34
AT5G59505.1	AT5G59505	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59510.1	AT5G59510	5.01	7.60	10.15	11.89	11.32	12.55
AT5G59520.1	AT5G59520	184.24	213.70	177.91	159.18	167.48	173.42
AT5G59530.1	AT5G59530	8.55	9.88	9.83	3.60	4.17	3.71
AT5G59540.1	AT5G59540	20.75	24.55	21.67	20.23	27.10	22.43
AT5G59540.2	AT5G59540	1.15	1.08	0.00	0.00	2.22	1.13
AT5G59550.1	AT5G59550	18.05	36.23	18.68	24.57	28.36	22.32
AT5G59560.1	AT5G59560	6.16	5.99	3.12	6.04	7.11	12.23
AT5G59560.2	AT5G59560	4.69	3.72	4.31	5.17	4.49	2.77
AT5G59570.1	AT5G59570	1.52	1.78	2.94	3.68	3.95	2.24
AT5G59580.1	AT5G59580	0.00	0.00	0.00	0.00	0.12	0.00
AT5G59590.1	AT5G59590	1.24	1.23	1.21	0.47	0.95	0.99
AT5G59600.1	AT5G59600	0.84	0.21	1.19	1.22	0.44	0.62
AT5G59610.1	AT5G59610	6.72	8.27	9.49	8.14	5.82	11.38
AT5G59610.2	AT5G59610	0.00	0.79	2.64	0.84	0.00	2.84
AT5G59613.1	AT5G59613	3.60	2.78	4.50	2.68	5.20	6.98
AT5G59613.2	AT5G59613	887.94	979.94	1153.41	989.16	934.75	1033.57
AT5G59616.1	AT5G59616	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59620.1	AT5G59620	0.00	0.00	0.00	0.00	0.38	0.00
AT5G59630.1	AT5G59630	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59640.1	AT5G59640	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59650.1	AT5G59650	0.85	0.95	0.97	0.69	1.03	0.67
AT5G59660.1	AT5G59660	0.19	0.17	0.06	0.54	0.13	0.57
AT5G59662.1	AT5G59662	1.31	0.43	0.64	0.85	0.68	1.17
AT5G59670.1	AT5G59670	1.25	1.09	1.19	1.27	1.23	1.04
AT5G59680.1	AT5G59680	17.45	14.56	21.97	12.36	19.16	15.34
AT5G59690.1	AT5G59690	284.11	257.76	267.27	341.15	276.13	302.37
AT5G59700.1	AT5G59700	9.86	8.46	8.67	7.95	7.96	6.03
AT5G59710.1	AT5G59710	10.08	11.02	10.55	11.80	9.47	9.87
AT5G59720.1	AT5G59720	13.23	13.04	10.44	13.60	7.79	13.49
AT5G59730.1	AT5G59730	11.69	20.32	11.45	13.56	10.75	12.26
AT5G59730.2	AT5G59730	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59732.1	AT5G59732	0.93	1.01	0.00	0.49	0.05	0.00
AT5G59740.1	AT5G59740	4.00	5.32	4.44	6.27	4.67	5.94
AT5G59750.1	AT5G59750	1.41	2.39	0.00	1.65	2.08	1.17
AT5G59750.2	AT5G59750	0.00	0.00	0.20	0.00	0.00	0.00
AT5G59760.1	AT5G59760	0.54	0.79	1.94	1.32	0.91	3.94
AT5G59770.1	AT5G59770	5.91	8.06	7.41	11.21	7.21	7.02
AT5G59780.1	AT5G59780	125.14	166.12	143.15	45.35	63.75	64.14
AT5G59780.2	AT5G59780	124.28	128.89	149.48	35.04	38.54	40.83
AT5G59780.3	AT5G59780	18.82	28.07	23.65	23.62	18.90	15.93
AT5G59790.1	AT5G59790	8.29	6.26	6.87	5.44	4.83	6.59
AT5G59800.1	AT5G59800	7.15	8.88	8.30	6.55	8.97	7.69
AT5G59810.1	AT5G59810	0.00	0.04	0.00	0.00	0.03	0.18
AT5G59820.1	AT5G59820	59.30	130.13	68.33	46.92	43.97	52.10
AT5G59830.1	AT5G59830	16.15	13.73	14.71	11.27	12.70	11.70
AT5G59830.2	AT5G59830	0.00	4.26	0.35	0.75	1.40	0.09
AT5G59840.1	AT5G59840	34.03	36.36	40.70	32.37	30.21	35.62
AT5G59845.1	AT5G59845	5.23	3.33	5.37	9.09	9.11	5.55
AT5G59850.1	AT5G59850	223.40	234.57	230.71	523.26	341.44	407.73
AT5G59860.1	AT5G59860	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59870.1	AT5G59870	136.10	134.48	147.47	219.82	154.15	160.38
AT5G59880.1	AT5G59880	475.33	529.64	497.44	549.24	473.75	535.26
AT5G59880.2	AT5G59880	2.14	0.00	0.00	0.00	0.78	0.00
AT5G59890.1	AT5G59890	136.00	154.80	184.79	168.12	162.82	184.48
AT5G59890.2	AT5G59890	0.00	0.18	0.00	0.75	1.41	0.00
AT5G59900.1	AT5G59900	1.47	1.05	1.02	1.58	1.87	1.56
AT5G59910.1	AT5G59910	277.08	308.32	305.95	421.62	316.83	346.22
AT5G59920.1	AT5G59920	2.60	4.91	5.40	5.36	3.67	5.10
AT5G59930.1	AT5G59930	2.69	3.41	2.74	2.41	2.61	2.64
AT5G59940.1	AT5G59940	5.05	5.26	6.08	2.80	3.37	2.78
AT5G59945.1	AT5G59945	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59950.1	AT5G59950	61.32	59.01	56.77	41.35	38.18	39.46
AT5G59950.2	AT5G59950	9.27	9.48	11.85	14.36	15.27	8.95
AT5G59950.3	AT5G59950	0.78	0.00	0.20	0.00	0.00	0.00
AT5G59950.4	AT5G59950	0.00	0.00	0.00	0.00	0.00	0.00
AT5G59950.5	AT5G59950	0.54	0.73	0.13	0.89	0.41	2.20
AT5G59960.1	AT5G59960	41.02	53.25	54.29	29.22	37.89	31.02
AT5G59970.1	AT5G59970	101.68	127.12	133.34	192.70	159.74	154.30
AT5G59980.1	AT5G59980	0.99	0.70	0.00	2.19	0.00	0.45
AT5G59980.2	AT5G59980	1.85	0.90	1.92	2.11	2.45	3.83
AT5G59990.1	AT5G59990	0.59	0.12	2.12	1.03	2.63	2.11
AT5G59990.2	AT5G59990	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60000.1	AT5G60000	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60010.1	AT5G60010	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60020.1	AT5G60020	10.18	11.85	8.64	9.51	10.31	7.52
AT5G60022.1	AT5G60022	0.32	0.00	0.00	0.00	0.13	0.00
AT5G60030.1	AT5G60030	24.28	24.92	25.52	32.66	24.29	30.29
AT5G60040.1	AT5G60040	3.47	2.87	2.91	5.30	4.58	4.20
AT5G60040.2	AT5G60040	0.18	0.04	0.10	0.13	0.14	0.01
AT5G60050.1	AT5G60050	2.94	5.27	3.44	2.25	3.26	3.42
AT5G60060.1	AT5G60060	2.48	3.75	5.83	0.45	3.96	2.71
AT5G60070.1	AT5G60070	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60080.1	AT5G60080	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60090.1	AT5G60090	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60100.1	AT5G60100	2.31	0.21	3.85	1.34	6.88	3.11
AT5G60100.2	AT5G60100	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60100.3	AT5G60100	1.26	0.00	0.00	2.76	1.05	0.93
AT5G60110.1	AT5G60110	0.00	0.50	0.00	0.10	0.37	0.67
AT5G60120.1	AT5G60120	4.39	6.60	6.74	7.97	6.12	7.05
AT5G60120.2	AT5G60120	2.97	1.59	3.14	4.38	5.23	2.74
AT5G60130.1	AT5G60130	0.24	0.00	0.00	0.00	0.00	0.00
AT5G60130.2	AT5G60130	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60140.1	AT5G60140	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60142.1	AT5G60142	0.99	1.92	0.32	2.31	2.50	1.91
AT5G60150.1	AT5G60150	1.44	1.20	2.01	2.09	1.63	2.02
AT5G60160.1	AT5G60160	28.63	32.68	32.67	33.12	30.32	30.37
AT5G60170.1	AT5G60170	8.02	11.04	8.03	12.96	12.93	13.56
AT5G60170.2	AT5G60170	12.78	13.81	14.11	7.53	7.69	6.49
AT5G60180.1	AT5G60180	0.19	0.00	0.22	0.10	0.78	0.83
AT5G60190.1	AT5G60190	9.34	12.06	12.86	9.66	8.06	11.22
AT5G60200.1	AT5G60200	31.32	28.81	30.82	17.17	19.18	15.78
AT5G60210.1	AT5G60210	7.23	8.53	6.78	8.26	6.00	4.65
AT5G60210.2	AT5G60210	1.75	0.00	4.04	0.00	0.00	0.00
AT5G60220.1	AT5G60220	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60230.1	AT5G60230	7.29	4.14	5.18	3.57	2.64	4.02
AT5G60230.2	AT5G60230	0.65	0.00	0.00	0.00	0.38	0.00
AT5G60240.1	AT5G60240	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60250.1	AT5G60250	0.02	0.54	0.49	1.07	0.40	0.63
AT5G60260.1	AT5G60260	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60270.1	AT5G60270	7.62	8.29	8.32	7.33	6.13	7.15
AT5G60280.1	AT5G60280	6.41	6.44	8.27	6.74	6.45	6.24
AT5G60285.1	AT5G60285	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60290.1	AT5G60290	0.00	0.20	0.00	0.00	0.00	0.00
AT5G60300.1	AT5G60300	11.71	11.09	12.52	10.12	9.86	12.25
AT5G60300.2	AT5G60300	0.90	0.94	1.37	1.11	0.77	0.00
AT5G60300.3	AT5G60300	0.00	0.00	2.02	0.00	0.00	0.00
AT5G60310.1	AT5G60310	0.13	0.27	0.96	0.72	0.73	0.37
AT5G60320.1	AT5G60320	0.00	0.00	0.36	0.10	0.04	0.06
AT5G60330.1	AT5G60330	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60335.1	AT5G60335	0.00	1.01	0.82	0.94	0.00	1.19
AT5G60340.1	AT5G60340	59.77	69.20	67.58	57.94	56.90	57.27
AT5G60350.1	AT5G60350	0.00	0.00	0.00	0.08	0.49	0.09
AT5G60360.1	AT5G60360	314.36	414.76	374.35	258.88	293.01	279.94
AT5G60360.2	AT5G60360	0.09	0.00	0.20	0.09	0.12	0.33
AT5G60360.3	AT5G60360	0.00	0.23	0.00	0.19	1.02	0.00
AT5G60370.1	AT5G60370	10.93	9.43	9.87	7.48	6.39	6.93
AT5G60380.1	AT5G60380	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60390.1	AT5G60390	1110.38	1038.80	1091.46	1583.22	1013.80	1133.08
AT5G60390.2	AT5G60390	0.00	0.07	0.00	0.00	0.00	0.00
AT5G60390.3	AT5G60390	0.00	0.00	0.00	0.00	0.41	0.00
AT5G60400.1	AT5G60400	3.67	1.10	9.22	8.26	9.06	7.08
AT5G60400.2	AT5G60400	0.00	0.00	0.00	0.00	0.43	0.00
AT5G60400.3	AT5G60400	62.20	55.19	78.02	46.62	61.19	57.52
AT5G60408.1	AT5G60408	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60410.1	AT5G60410	28.16	29.80	26.40	27.90	26.38	25.20
AT5G60410.2	AT5G60410	1.84	0.72	1.74	1.55	2.78	0.14
AT5G60410.3	AT5G60410	1.30	0.90	1.60	0.52	0.63	1.04
AT5G60410.4	AT5G60410	1.77	0.19	0.46	0.20	0.20	1.69
AT5G60410.5	AT5G60410	0.25	1.82	0.00	0.10	0.37	0.41
AT5G60430.1	AT5G60430	3.80	1.90	6.92	3.04	3.65	0.44
AT5G60430.2	AT5G60430	4.81	3.88	4.28	5.08	3.02	5.01
AT5G60440.1	AT5G60440	0.41	0.00	0.00	0.12	0.00	0.00
AT5G60450.1	AT5G60450	8.40	6.92	7.99	10.26	10.00	9.82
AT5G60460.1	AT5G60460	61.47	68.40	82.74	73.13	58.74	71.35
AT5G60470.1	AT5G60470	0.28	0.00	0.00	0.78	0.09	0.00
AT5G60480.1	AT5G60480	0.00	0.00	0.00	0.00	1.07	0.00
AT5G60490.1	AT5G60490	6.25	6.32	8.23	11.07	8.92	9.14
AT5G60500.1	AT5G60500	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60510.1	AT5G60510	0.00	0.00	0.00	0.00	0.00	0.18
AT5G60520.1	AT5G60520	7.08	7.26	14.88	17.70	11.55	14.08
AT5G60530.1	AT5G60530	27.13	19.20	43.97	31.57	20.79	22.77
AT5G60540.1	AT5G60540	34.61	46.40	40.68	33.26	41.55	30.90
AT5G60548.1	AT5G60548	12.28	11.24	11.11	14.11	12.10	11.85
AT5G60550.1	AT5G60550	12.28	11.24	11.11	14.11	12.10	11.85
AT5G60553.1	AT5G60553	0.00	0.00	0.00	0.00	0.84	0.00
AT5G60560.1	AT5G60560	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60570.1	AT5G60570	69.63	64.51	60.72	60.70	56.62	58.08
AT5G60580.1	AT5G60580	10.12	12.68	12.35	6.54	8.22	11.21
AT5G60580.2	AT5G60580	5.20	2.96	5.02	4.43	2.57	1.59
AT5G60580.3	AT5G60580	10.22	8.99	7.23	6.56	6.01	3.42
AT5G60580.4	AT5G60580	0.00	0.00	0.00	0.00	0.26	0.00
AT5G60590.1	AT5G60590	0.00	1.56	1.17	1.27	2.69	0.74
AT5G60590.2	AT5G60590	6.14	8.59	5.75	9.09	6.01	6.56
AT5G60600.1	AT5G60600	14.55	15.76	17.40	14.51	13.39	12.00
AT5G60600.2	AT5G60600	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60600.3	AT5G60600	0.52	1.09	0.26	0.05	1.32	2.22
AT5G60610.1	AT5G60610	0.75	1.45	1.49	1.78	1.83	3.61
AT5G60615.1	AT5G60615	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60620.1	AT5G60620	51.94	48.43	56.86	46.57	44.48	42.50
AT5G60630.1	AT5G60630	1.03	2.66	2.94	2.85	3.60	1.12
AT5G60640.1	AT5G60640	94.56	89.77	94.86	90.43	82.79	78.63
AT5G60640.2	AT5G60640	1.22	2.13	2.86	1.59	1.04	2.44
AT5G60640.3	AT5G60640	0.00	0.13	1.54	0.00	0.00	0.00
AT5G60650.1	AT5G60650	3.53	4.39	5.05	4.77	5.67	5.04
AT5G60660.1	AT5G60660	246.67	207.44	247.31	72.12	86.29	98.94
AT5G60670.1	AT5G60670	167.33	163.44	173.67	290.77	212.78	215.81
AT5G60680.1	AT5G60680	143.14	161.77	166.19	47.74	66.45	58.63
AT5G60690.1	AT5G60690	14.37	14.44	15.28	21.80	17.36	17.32
AT5G60700.1	AT5G60700	11.46	8.39	9.94	7.60	7.17	6.37
AT5G60710.1	AT5G60710	17.74	16.03	17.13	15.86	15.23	12.84
AT5G60720.1	AT5G60720	3.15	3.49	3.46	2.27	3.31	1.87
AT5G60730.1	AT5G60730	2.98	2.73	3.19	5.96	3.26	2.12
AT5G60740.1	AT5G60740	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60750.1	AT5G60750	13.10	19.69	17.33	9.82	10.69	13.19
AT5G60760.1	AT5G60760	11.88	2.75	8.01	3.80	6.55	4.43
AT5G60770.1	AT5G60770	0.00	0.27	0.06	0.96	0.39	0.78
AT5G60780.1	AT5G60780	8.17	11.39	9.42	6.63	3.54	4.10
AT5G60790.1	AT5G60790	88.78	112.50	82.39	107.28	87.24	100.00
AT5G60800.1	AT5G60800	6.79	5.87	10.14	7.83	6.86	8.26
AT5G60800.2	AT5G60800	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60805.1	AT5G60805	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60810.1	AT5G60810	4.16	2.27	3.73	2.89	4.96	0.64
AT5G60810.2	AT5G60810	0.00	0.00	0.40	0.33	0.46	0.00
AT5G60820.1	AT5G60820	9.53	5.61	8.24	8.49	8.55	8.45
AT5G60830.1	AT5G60830	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60840.1	AT5G60840	15.21	22.99	12.81	20.32	16.72	21.72
AT5G60850.1	AT5G60850	27.13	39.81	33.96	18.63	19.03	20.57
AT5G60860.1	AT5G60860	7.48	6.59	4.26	7.84	6.91	7.60
AT5G60870.1	AT5G60870	5.88	2.71	5.18	6.07	4.17	4.85
AT5G60870.2	AT5G60870	0.00	0.32	0.18	0.51	0.00	0.36
AT5G60870.3	AT5G60870	1.69	5.84	0.80	2.16	1.87	3.39
AT5G60880.1	AT5G60880	0.37	0.33	0.00	0.59	0.30	0.19
AT5G60880.2	AT5G60880	0.00	0.00	0.00	0.00	0.17	0.00
AT5G60890.1	AT5G60890	27.77	46.79	28.67	96.06	88.84	97.29
AT5G60900.1	AT5G60900	0.06	0.17	0.22	0.29	0.48	0.41
AT5G60910.1	AT5G60910	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60910.2	AT5G60910	0.00	0.00	0.36	0.10	0.71	0.20
AT5G60920.1	AT5G60920	121.57	120.22	123.80	153.14	148.79	146.76
AT5G60930.1	AT5G60930	7.98	4.43	6.49	12.75	9.92	8.79
AT5G60940.1	AT5G60940	9.34	8.37	8.05	10.34	6.17	6.71
AT5G60940.2	AT5G60940	1.63	1.00	2.05	0.09	2.49	1.32
AT5G60945.1	AT5G60945	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60950.1	AT5G60950	62.83	43.55	72.99	42.77	47.30	40.54
